business_id,name,categories,stars,review_count,neighborhoods,longitude,latitude,Price.Range,AcceptCreditCard,Parking
VmYWzpY2fCrIav5SbfCL1A,Constellation Coffee,"['Food', 'Coffee & Tea']",4.5,21,['Lawrenceville'],-79.95574388,40.46566478,1,1,0
14JrDlEb7SMK_ZHrS80lFA,The Pub Chip Shop,"['Bakeries', 'Food', 'Fish & Chips', 'Restaurants']",4.5,78,['South Side'],-79.979395,40.428426,1,1,1
Gt1CqxYwNmzOQg0TXhwjUA,Pgh Crepes,"['Food', 'Food Trucks']",4,4,['South Side'],-79.98,40.428,1,1,0
Fbg2LpTLb--d95SSndDntA,Chateau Café & Cakery,"['Food', 'Bakeries', 'Coffee & Tea', 'Cafes', 'Restaurants']",4,15,['North Side'],-80.03240736,40.45447204,1,1,1
JdAyXD2lsYtOGUc7DTsVEQ,Cafe Moulin,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'French', 'Restaurants']",3.5,34,['Shadyside'],-79.93318538,40.45162224,2,1,1
acvpqVAsH8steBaqjCCBaQ,Pittsburgh Pie Guy,"['Bakeries', 'Food']",5,5,['Downtown'],-79.9958864,40.4406248,2,1,1
UXnIsrsRof-fx8RYTXjxHg,Maggie's Farm Rum,"['Food', 'Beer, Wine & Spirits', 'Bars', 'Cocktail Bars', 'Nightlife']",4.5,13,['Strip District'],-79.9701224,40.4617996,2,1,0
Y5IphJz40qozno6INJsPzg,Eliza's Oven,"['Bakeries', 'Food']",5,6,['Strip District'],-79.980494,40.454311,1,1,0
cJCg07biPE5yrNaNE-Fxyg,Istanbul Grille,"['Food', 'Ethnic Food', 'Turkish', 'Restaurants', 'Specialty Food']",4.5,16,['Downtown'],-79.994853,40.441355,1,0,0
22dqMSdcSGrampqIniNbpA,Juice Bliss,"['Food', 'Juice Bars & Smoothies']",1,3,['Shadyside'],-79.928882,40.457666,4,1,0
_z0oAuTO0Jk07sMdoPE8gg,Bobby Hendrix Restaurant & Lounge,"['Bars', 'Food', 'Beer, Wine & Spirits', 'Burgers', 'Nightlife', 'Lounges', 'Restaurants']",3.5,14,['South Side'],-79.976795,40.428796,2,1,1
rtHMAC_eh46jldMEX21Zxg,Edgar Tacos Stand,"['Food', 'Street Vendors']",5,13,['Strip District'],-79.9839206,40.4523561,1,0,1
OH48cGMt3vW1frpky7wF5A,Great Harvest Bread Co,"['Bakeries', 'Food', 'Cafes', 'Sandwiches', 'Restaurants']",5,4,['East Liberty'],-79.91826796,40.45917635,2,1,0
X5p-CqU10u-gUtUImKhkSw,Butcher on Butler,"['Food', 'Specialty Food', 'Meat Shops', 'Butcher']",5,4,['Lawrenceville'],-79.9551885,40.4796049,2,1,1
vPQPsC_NkQPKDs5ljbgB3A,The Pittsburgh Juice Co.,"['Food', 'Juice Bars & Smoothies']",4,15,['Lawrenceville'],-79.966438,40.462869,2,1,1
PJmNg6ahKgd53gOLBvSZjg,Cup ka Joe,"['Food', 'Coffee & Tea', 'Juice Bars & Smoothies']",4,6,['South Side'],-79.96729122,40.42640372,1,1,1
PhzATk8aYydq9E0Aj4-fwA,Chipotle Mexican Grill,"['Fast Food', 'Mexican', 'Restaurants']",3,19,['Shadyside'],-79.9255199,40.4592086,1,1,1
u-PbFb01OqXOuYN86x1QSA,Bella Christie's & Lil Z's Sweet Boutique,"['Food', 'Desserts', 'Bakeries', 'Donuts']",4.5,16,['Lawrenceville'],-79.966333,40.464398,1,1,1
e7HwvsagBGIXXygZDuNMNQ,Independent Brewing Company,"['Food', 'Beer, Wine & Spirits']",3.5,38,['Squirrel Hill'],-79.91952912,40.43768277,2,1,1
IfLn-5ZVXUCDmp6Dl_XA7g,52nd Street Market,"['Food', 'Grocery']",4.5,3,['Lawrenceville'],-79.9519353,40.4787959,2,1,0
kCn8O1IFisAEHrXbQAtirQ,Yogurt City,"['Food', 'Ice Cream & Frozen Yogurt']",4,6,[],-79.8907061,40.4271728,1,1,0
Waw-udotzXTvNXCyycxPAA,Southside BBQ Company Truck,"['Food', 'Food Trucks']",3.5,10,['South Side'],-79.9817294,40.4316181,1,1,0
-5qo9bTeQrfStoKiZYDYYA,Carnegie Delicatessen and Catering,"['Delis', 'Comfort Food', 'Restaurants']",3.5,3,['Downtown'],-80.000946,40.439497,1,1,1
PP1iNmpyRIEVpWv98IVvFw,Eddie Merlot's,"['Seafood', 'Steakhouses', 'Restaurants']",4,32,['Downtown'],-80.004628,40.4408249,3,1,0
_BUOZDGlYf-zBALjtnXyBA,Allegheny City Market,"['Food', 'Grocery']",5,4,['North Side'],-80.009625,40.457244,2,1,1
vXEFKN1Gc1BfW3d6ZhKnyw,It's Dogg'n It,"['Food', 'Beer, Wine & Spirits']",4.5,3,['Squirrel Hill'],-79.9228456,40.4349741,3,1,0
JyldCiKvK1m72VS6tuC_Qg,Hitchhiker Brewing Company,"['Food', 'Breweries']",3.5,14,[],-80.0407084,40.3777216,2,1,1
3LM_yK3iF2VjkS6mFRF58w,Bama's Southern Kitchen,"['Soul Food', 'Barbeque', 'Restaurants']",4.5,16,['Brookline'],-80.0225039,40.3951787,2,1,1
5dbzunCt920nwML5pYegsQ,Grist House Brewing,"['Food', 'Breweries']",4.5,15,['Millvale'],-79.971985,40.47886,2,1,1
tdw9hdKyxZZcA4WBy_y83Q,Wigle Whiskey Barrelhouse and Whiskey Garden,"['Food', 'Breweries']",4.5,10,['North Side'],-79.993426,40.459293,2,1,1
IwS-csQKkWt3lYr25Mx2uA,Scoops in Bloomfield,"['Food', 'Ice Cream & Frozen Yogurt']",4.5,13,['Bloomfield'],-79.94684553,40.46040026,1,1,0
sdZPSNFm5dosRMICiYkjyg,Bloomfield Saturday Market,"['Food', 'Farmers Market']",4.5,3,['Bloomfield'],-79.9442895,40.4590954,2,1,0
W4lkEQMYz3hdR1SvIIFzyQ,Five Guys Burgers and Fries,"['Burgers', 'Fast Food', 'Restaurants']",4.5,5,['Downtown'],-80.00286879,40.44020351,2,1,1
IA6PfHhZ9MPfBBvyVBIJpg,Bottom Dollar Food,"['Food', 'Discount Store', 'Grocery', 'Shopping']",4,4,['Bloomfield'],-79.939789,40.464219,2,1,0
YiUoOtJc6xCq0-ZFJCocvA,Pink Box Bakery Cafe,"['Bakeries', 'Food', 'Coffee & Tea', 'Desserts']",4,24,['Squirrel Hill'],-79.92315495,40.43338425,1,1,1
E74dLL-EkPI-abuJuWk2lg,Dulcinea Bakeshop,"['Bakeries', 'Food']",4.5,3,['Strip District'],-79.9777282,40.45535058,1,1,0
ryqYlw3F5MPIHXJylSjD0A,Chick'n Bubbly,"['Food', 'Bubble Tea', 'Korean', 'Chicken Wings', 'Restaurants']",4,32,['Oakland'],-79.957181,40.441932,1,1,1
r-_R6lG3HWU8WYw0Zk23fA,Bartram House Bakery,"['Bakeries', 'Food', 'Cafes', 'Desserts', 'Restaurants']",4,12,['South Side'],-79.9681119,40.4273732,2,1,1
NCXJzB9DcuNs49a8eZp19w,Blowfish BBQ,"['Food', 'Food Trucks']",5,6,['Downtown'],-79.9958864,40.4406248,1,1,0
yJ_k2f-h9LxjWdbMMqzpsA,Simple Ingredients,"['Food', 'Soup', 'Juice Bars & Smoothies', 'Salad', 'Restaurants']",4.5,5,['Downtown'],-79.99949912,40.44261044,1,1,0
a0n2kpuMZoep8crmDhM9VQ,Lomito,"['Food', 'Latin American', 'Sandwiches', 'Food Trucks', 'Restaurants']",4.5,4,['Bloomfield'],-79.9478264,40.4607908,2,1,1
yILlq-CZQp2aPw3VgEJnxA,BnD'z Burgerz & Dogz,"['Food', 'Burgers', 'Hot Dogs', 'Desserts', 'Restaurants']",4,10,[],-80.043926,40.381252,2,1,0
6KrFqm5q4ZZAYxTRaxdCSw,Life Is Sweet Bakery Cafe,"['Bakeries', 'Food', 'Cupcakes']",4.5,3,[],-80.068593,40.375527,2,1,0
Q59ZOPi3T_O4l2vpt74a8Q,Salud Juicery,"['Food', 'Juice Bars & Smoothies']",5,7,['Shadyside'],-79.9345853,40.4512017,2,1,1
Ni9C6R4ULJKxM2TV8eMdAQ,parker's PGH,"['Food', 'Breakfast & Brunch', 'Bagels', 'Sandwiches', 'Restaurants']",5,8,['Dormont'],-80.0350933,40.3955488,1,1,0
0h2My97xjAjc1pNrMM266Q,Five Points Artisan Bakeshop,"['Bakeries', 'Food']",4.5,7,['Squirrel Hill'],-79.9169098,40.4442936,1,1,1
